ticker,cik,name,sector,sub_industry,ig_name,index_tenure_y,adv_usd,mom_12_1,dd_52w,ret_12m,fcf_pos_years,gm,gm_stability,fcf_margin,fcf_margin_median_5y,fcf_cov,rev_pos_years,rev_yoy_n,fcf_cagr5_base_fallback,rev_cagr5,fcf_cagr5,gm_ttm,fcf_margin_ttm,brake_gm,brake_fcf_margin,brake_roic,dq_flags,price,shares_cover,mktcap,ev,ic,stack,revenue_ttm,ebit_ttm,fcf_ttm,fcf_adj_ttm,ebitda_ttm,ni_ttm,nopat_ttm,t_eff,roic_ttm,ev_ebit,ev_fcf,fcf_yield,pe_ttm,fcf_ni,nd_ebitda,goodwill,intangibles,goodwill_share_ic,roic_years,roic,roic_median_5y,ev_fcf_self_pct,ev_fcf_self_z,ev_fcf_self_ratio,ev_fcf_self_n,gate_fail_reasons,gates_pass,input_coverage,peer_level,peer_set,pct_roic,pct_fcf_margin,pct_gm,pct_roic_years,pct_fcf_pos_years,pct_fcf_ni,pct_nd_ebitda,pct_ev_ebit,pct_mom_sector,quality_weight_used,quality_score,quality_component_values,cheapness_score,quality_floor_pass,residual,residual_fitted,residual_pct,composite,eps_rev_proxy,flag_derated_quality,evidence_derated,flag_beaten_but_delivering,evidence_beaten
OKE,1039684,Oneok,Energy,Oil & Gas Storage & Transportation,Energy,16.49828884325804,324511958.72117615,0.37092929751832693,0.0,0.39445410538441816,8.0,,,,,0.20693149531227414,6,9,False,0.3153108920107406,,0.2721383935375705,0.07382004775694762,,,0.9648464884339715,sbc_unreported,96.62000274658203,630369667.0,60906318956.902,94130563956.90201,56161245000.0,33224245000.0,39366000000.0,6111000000.0,2906000000.0,2906000000.0,7642000000.0,3656000000.0,4684332286.43216,0.23345896147403686,0.08340862611632203,15.403463255915891,32.391797645183075,0.030872013061884147,16.659277614032277,0.7948577680525164,4.334499476576813,8058000000.0,489205000.0,0.15219044734496182,1.0,0.08644756146825117,0.07972214257423045,85.0,1.151997331417144,1.2856502517649844,260.0,['fcf_cagr5 gate'],False,0.8,ig,Energy,30.0,,,31.818181818181817,50.0,30.0,0.0,36.36363636363637,45.45454545454545,1.0,28.074056834483933,"{'profitability': 34.7, 'growth': 100.0, 'balance': 0.0, 'stability': 64.0}",25.670694827656156,False,0.4003802462114887,21.704616621150652,,26.872375831070045,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": false, ""roic"": true}, ""self_pct"": 85.0, ""self_z"": 1.151997331417144, ""median_ratio"": 1.2856502517649844, ""fcf_yield"": 0.030872013061884147, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": null, ""fcf_margin"": null, ""roic"": 0.9648464884339715}}",False,"{""floor"": false, ""mom_sector_pct"": 45.45454545454545, ""eps_rev_proxy"": null}"
IR,1699150,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,Capital Goods,6.529774127310062,322380381.7615461,0.058798350903496166,-0.2592000544338814,-0.07345611413946906,10.0,0.4144792856455153,0.05197705480210092,0.1407452964663197,0.1525441451332523,0.2874609963247357,8,9,False,0.140025116890367,0.1481530746442674,0.42820629044849035,0.14649593311676865,1.0331186751144787,1.0408584641535432,,,72.93000030517578,387999429.0,28296798475.37803,30211898475.37803,12092400000.0,1915100000.0,7942200000.0,1435700000.0,1219300000.0,1163500000.0,1970700000.0,959100000.0,1213977990.3881354,0.1544347771901264,0.10039181555258968,21.04332275223099,25.966393188979826,0.038511317021279697,29.50349126824943,1.2712960066729226,0.9384482671132085,8541900000.0,4072300000.0,1.0431510700936124,2.0,,,5.0,-1.0549564825385542,0.8032817986510374,260.0,[],True,0.9,ig,Capital Goods,,83.33333333333334,75.75757575757575,15.476190476190476,63.95348837209303,57.49999999999999,71.05263157894737,52.38095238095239,40.0,1.0,54.189363462259735,"{'profitability': 54.4, 'growth': 100.0, 'balance': 68.7, 'stability': 74.9}",59.9343474873363,False,,,,57.061855474798016,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 5.0, ""self_z"": -1.0549564825385542, ""median_ratio"": 0.8032817986510374, ""fcf_yield"": 0.038511317021279697, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0331186751144787, ""fcf_margin"": 1.0408584641535432, ""roic"": null}}",False,"{""floor"": false, ""mom_sector_pct"": 40.0, ""eps_rev_proxy"": null}"
TECH,842023,Bio-Techne,Health Care,Life Sciences Tools & Services,Pharmaceuticals Biotechnology and Life Sciences,5.037645448323066,321598586.20516825,0.41883711862389905,-0.0042799607522795435,0.41491504519223077,10.0,0.6662357724729555,0.01965704651584564,0.18028380645715947,0.17687012917799178,0.08887064216956629,8,9,False,0.05469071323715702,-0.03084494017537176,0.6576504951692909,0.18259331593471484,0.9871137551323648,1.0128104100026543,0.930869024597259,,72.12000274658203,156818238.0,11309731755.274155,11145847755.274155,1944337000.0,-163884000.0,1215039000.0,251890000.0,263223000.0,221858000.0,349249000.0,109563000.0,190332471.2481303,0.24438258268239987,0.09789068008690381,44.248869567168825,50.238656056009496,0.01990499106674214,103.22583130504051,2.402480764491662,-0.46707363514283506,975355000.0,326165000.0,0.6693901314432632,4.0,0.10516053010707524,0.09789068008690381,55.38461538461539,0.08163603243064789,1.029647380994732,260.0,[],True,1.0,ig,Pharmaceuticals Biotechnology and Life Sciences,36.36363636363637,45.45454545454545,50.0,40.909090909090914,63.63636363636363,87.5,72.72727272727273,11.111111111111114,83.33333333333334,1.0,53.50341287420881,"{'profitability': 59.8, 'growth': 22.8, 'balance': 100.0, 'stability': 88.0}",26.13816398668931,False,0.4242110050570256,32.87043975724332,,39.82078843044906,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 55.38461538461539, ""self_z"": 0.08163603243064789, ""median_ratio"": 1.029647380994732, ""fcf_yield"": 0.01990499106674214, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 0.9871137551323648, ""fcf_margin"": 1.0128104100026543, ""roic"": 0.930869024597259}}",False,"{""floor"": false, ""mom_sector_pct"": 83.33333333333334, ""eps_rev_proxy"": null}"
RSG,1060391,Republic Services,Industrials,Environmental & Facilities Services,Commercial and Professional Services,17.77138945927447,312579599.55255926,-0.04943773468535062,-0.030405471154217212,-0.013887394265984732,10.0,0.4069916631212635,0.02435463666813785,0.1269890658754349,0.12639224779291983,0.16395739385368735,7,9,False,0.1031904727551265,0.13534847394906713,0.42004617843822156,0.15446095553845243,1.0320756332374024,1.2163327171015261,1.1366463408611134,gm_derived,222.74000549316406,306212978.0,68205880401.79813,82328880401.79813,26155000000.0,14123000000.0,16891000000.0,3368000000.0,2653000000.0,2609000000.0,5234000000.0,2185883000.0,2871469578.783151,0.14742589703588144,0.10978664036639844,24.444441924524384,31.555722653046427,0.031689973035792886,31.20289622170909,1.213697164944327,2.6981276270538785,17186000000.0,707000000.0,0.6841139361498757,3.0,0.09658821431055244,0.09257919528290706,19.230769230769234,-0.8932768804383234,0.9073739457253546,260.0,[],True,1.0,ig,Commercial and Professional Services,20.0,45.45454545454545,42.857142857142854,22.727272727272727,63.63636363636363,54.54545454545454,18.181818181818173,9.090909090909093,26.153846153846157,1.0,39.35223987712966,"{'profitability': 48.4, 'growth': 93.0, 'balance': 10.1, 'stability': 78.3}",39.90093130467726,False,0.2948627352606965,23.497457431520424,,39.62658559090346,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 19.230769230769234, ""self_z"": -0.8932768804383234, ""median_ratio"": 0.9073739457253546, ""fcf_yield"": 0.031689973035792886, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0320756332374024, ""fcf_margin"": 1.2163327171015261, ""roic"": 1.1366463408611134}}",False,"{""floor"": false, ""mom_sector_pct"": 26.153846153846157, ""eps_rev_proxy"": null}"
BBY,764478,Best Buy,Consumer Discretionary,Computer & Electronics Retail,Consumer Discretionary Distribution and Retail,27.208761122518823,306108638.27820176,0.20259024356736255,0.0,0.2635408481780037,10.0,0.22215726981438438,0.01968312592407111,0.026280750494786436,0.02684032525005397,0.4732197638573075,6,9,False,-0.024772266419715416,-0.21476938825639136,0.22677187744366248,0.03862467714035212,1.020771805636312,1.4696946020629993,,,90.80000305175781,209727698.0,19043275618.43814,20999275618.43814,5139000000.0,1956000000.0,42201000000.0,1710000000.0,1768000000.0,1630000000.0,2508000000.0,1272000000.0,,,,12.28027813943751,12.882991176955915,0.07762172513078497,14.971128630847595,1.389937106918239,0.7799043062200957,790000000.0,18000000.0,0.15722903288577544,,,,23.46153846153846,-0.5445830060573293,0.80528819027077,260.0,"['rev_cagr5 gate', 'fcf_cagr5 gate']",False,0.8,ig,Consumer Discretionary Distribution and Retail,,12.5,11.11111111111111,,55.55555555555556,100.0,50.0,77.77777777777777,63.63636363636363,1.0,15.288919420295976,"{'profitability': 10.7, 'growth': 0.0, 'balance': 74.0, 'stability': 57.7}",73.53651753923549,False,,,,44.41271847976573,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 23.46153846153846, ""self_z"": -0.5445830060573293, ""median_ratio"": 0.80528819027077, ""fcf_yield"": 0.07762172513078497, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.020771805636312, ""fcf_margin"": 1.4696946020629993, ""roic"": null}}",False,"{""floor"": false, ""mom_sector_pct"": 63.63636363636363, ""eps_rev_proxy"": null}"
RMD,943819,ResMed|,Health Care,Health Care Equipment,Health Care Equipment and Services,9.13347022587269,304317313.5850485,-0.16270945224239997,-0.2082298132004733,-0.18346316522050454,10.0,0.5788943443314525,0.03441301261241535,0.20006830259822542,0.2607339513375566,0.5418746007804023,9,9,False,0.12077602188982173,0.21074896733770743,0.6105551961875267,0.2733194621401507,1.054691935006963,1.3661307592988745,1.1192305902693522,,218.27000427246094,144252306.0,31485951446.932343,31462110446.932343,6561552000.0,-23841000.0,5653443000.0,1886715000.0,1649544000.0,1545196000.0,2088057000.0,1523293000.0,1497340728.896185,0.2063768354541173,0.22819917130827966,16.67560307038018,20.361242487640624,0.04911291639530373,20.66966200654263,1.082880312585957,-0.01141779175568483,2909575000.0,452737000.0,0.512426328405231,10.0,0.20388932655366543,0.19063123432298504,11.538461538461538,-0.19228556932202864,0.6566512620443559,260.0,[],True,1.0,ig,Health Care Equipment and Services,75.0,96.66666666666667,52.17391304347826,100.0,59.67741935483871,24.137931034482758,71.42857142857143,80.0,7.142857142857142,1.0,70.88828205812294,"{'profitability': 97.7, 'growth': 100.0, 'balance': 100.0, 'stability': 71.6}",68.65054158525778,True,-0.2264044531989886,25.534683593568413,26.923076923076923,69.76941182169037,-8.0,False,"{""floor"": true, ""depressed_arms"": {""self_pct"": true, ""self_z"": false, ""median_ratio"": true}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 11.538461538461538, ""self_z"": -0.19228556932202864, ""median_ratio"": 0.6566512620443559, ""fcf_yield"": 0.04911291639530373, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": 26.923076923076923, ""brake_values"": {""gm"": 1.054691935006963, ""fcf_margin"": 1.3661307592988745, ""roic"": 1.1192305902693522}}",False,"{""floor"": true, ""mom_sector_pct"": 7.142857142857142, ""eps_rev_proxy"": -8.0}"
DG,29534,Dollar General,Consumer Staples,Consumer Staples Merchandise Retail,Consumer Staples Distribution and Retail,13.776865160848734,302685526.04954064,0.2048233627775926,-0.19476983927696823,0.21752837627490806,10.0,0.3067422078096451,0.02300031460122228,0.03398886933082311,0.04007253170639797,0.5236009511225581,9,9,False,0.048307062204305806,-0.03420081889029303,0.3116120496636899,0.04379135358134441,1.0158760083550902,1.2884027754824967,0.8154188928965916,,124.58000183105469,220616790.0,27484440102.161407,44231529102.16141,26035737000.0,16747089000.0,43637998000.0,2439807000.0,2010656000.0,1910967000.0,3524826000.0,1703399000.0,1861206724.222897,0.23715001874209843,0.07148661565535468,18.1291098444104,23.146150143964498,0.043203729077198445,16.135057084195427,1.1803787603491607,4.7511817604613675,4338589000.0,1200659000.0,0.21275556747250904,4.0,0.08766857903109726,0.07828131682155728,38.84615384615385,-0.017642065871448055,0.5992264692022771,260.0,[],True,1.0,sector,Consumer Staples,26.923076923076923,24.137931034482758,19.230769230769234,32.69230769230769,56.896551724137936,62.5,11.111111111111114,51.851851851851855,86.20689655172413,1.0,11.917594522795017,"{'profitability': 25.9, 'growth': 20.1, 'balance': 0.0, 'stability': 72.7}",51.35000761204843,False,-0.1281914333000822,26.31186293166134,,31.63380106742172,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": true}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 38.84615384615385, ""self_z"": -0.017642065871448055, ""median_ratio"": 0.5992264692022771, ""fcf_yield"": 0.043203729077198445, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0158760083550902, ""fcf_margin"": 1.2884027754824967, ""roic"": 0.8154188928965916}}",False,"{""floor"": false, ""mom_sector_pct"": 86.20689655172413, ""eps_rev_proxy"": null}"
EXE,895126,Expand Energy,Energy,Oil & Gas Exploration & Production,Energy,1.4729637234770705,302626539.6844405,0.007237301318391509,-0.214546906361183,0.007768689159274533,6.0,,,0.11963604973204851,0.1478884856483009,0.7125499771774645,5,9,True,0.18266822352216505,0.1268955987803806,,0.2062129144851658,,1.7236687014242396,1.6975027218188206,,94.83000183105469,239228849.0,22686072188.711105,25573072188.711105,22433000000.0,2887000000.0,14325000000.0,4270000000.0,3001000000.0,2954000000.0,7250000000.0,3227000000.0,3369019559.9022,0.21100244498777507,0.1501814095262426,5.989009880260212,8.657099589949595,0.11551212846863211,7.0300812484385204,0.9299659126123334,0.39820689655172414,15000000.0,,0.0006686577809477109,1.0,0.08847196979179389,0.08537725939458729,28.40909090909091,-0.38086944999266353,0.409164195560594,176.0,[],True,0.9,ig,Energy,40.0,62.5,,31.818181818181817,27.27272727272727,50.0,63.63636363636363,81.81818181818181,9.090909090909092,1.0,28.291383639187245,"{'profitability': 50.9, 'growth': 100.0, 'balance': 86.7, 'stability': 37.0}",79.71212121212122,False,-0.9196661277687324,21.71592525088538,,54.00175242565423,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": true}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 28.40909090909091, ""self_z"": -0.38086944999266353, ""median_ratio"": 0.409164195560594, ""fcf_yield"": 0.11551212846863211, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": null, ""fcf_margin"": 1.7236687014242396, ""roic"": 1.6975027218188206}}",False,"{""floor"": false, ""mom_sector_pct"": 9.090909090909092, ""eps_rev_proxy"": null}"
A,1090872,Agilent Technologies,Health Care,Life Sciences Tools & Services,Pharmaceuticals Biotechnology and Life Sciences,26.272416153319643,300421130.3133935,0.21488053178828737,-0.07591199574980345,0.20179350370050075,10.0,0.5314232302392261,0.026379493077951458,0.17132632313655516,0.187846178192752,0.1269690657751401,7,9,False,0.05409554484855006,0.0751167353183495,0.5382528486163863,0.1540965816603364,1.012851561596368,0.8994331918132287,0.926029450579723,gm_derived,146.92999267578125,281928854.0,41423804453.3114,42888804453.3114,8828000000.0,1465000000.0,7372000000.0,1639000000.0,1267000000.0,1136000000.0,1910000000.0,1440000000.0,1423498190.5910738,0.13148371531966224,0.16124809589839983,26.167665926364492,37.754229272281165,0.026487098777412774,28.76653087035514,0.8798611111111111,0.7670157068062827,5030000000.0,547000000.0,0.631739918441323,10.0,0.17412847485299043,0.17487574576827336,57.692307692307686,0.3780176949880875,1.0750140496066065,260.0,[],True,1.0,ig,Pharmaceuticals Biotechnology and Life Sciences,72.72727272727273,36.36363636363637,25.0,100.0,63.63636363636363,37.5,63.63636363636363,66.66666666666667,52.38095238095239,1.0,53.48186151907408,"{'profitability': 71.1, 'growth': 53.8, 'balance': 74.4, 'stability': 79.9}",43.612796299890505,False,0.12717548076238883,33.245586530276995,,48.54732890948229,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": false, ""roic"": true}, ""self_pct"": 57.692307692307686, ""self_z"": 0.3780176949880875, ""median_ratio"": 1.0750140496066065, ""fcf_yield"": 0.026487098777412774, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.012851561596368, ""fcf_margin"": 0.8994331918132287, ""roic"": 0.926029450579723}}",False,"{""floor"": false, ""mom_sector_pct"": 52.38095238095239, ""eps_rev_proxy"": null}"
CF,1324404,CF Industries,Materials,Fertilizers & Agricultural Chemicals,Materials,18.04517453798768,300249699.9762949,0.41011707674006126,-0.015744141754722607,0.5861731605172407,9.0,0.4007495856359071,0.15766020103714848,0.30578153769123584,0.30046486679778295,0.25672502073807435,6,9,False,0.11427395430219223,0.14341733759094755,0.42486109316449155,0.24124563897144333,1.0601660198608176,0.7889476938108739,1.0692012355529974,,133.07000732421875,151338130.0,20138566067.53357,25439366067.53357,11048800000.0,5300800000.0,7739000000.0,3181000000.0,1910000000.0,1867000000.0,4069000000.0,,2562016752.5773196,0.19458762886597938,0.2318819014352074,7.997285780425517,13.625798643563776,0.07339019357022099,,,0.523175227328582,2492000000.0,473000000.0,0.2683549344725219,5.0,0.2168739557388153,0.1725156042454646,82.6923076923077,0.8157625457484055,1.2981148454266702,260.0,[],True,0.9,ig,Materials,91.66666666666666,100.0,85.71428571428571,60.71428571428571,39.285714285714285,,81.81818181818181,91.66666666666667,85.71428571428571,1.0,49.588369342547836,"{'profitability': 91.4, 'growth': 97.6, 'balance': 82.6, 'stability': 54.7}",56.017058071066295,False,-0.7665023780063422,29.325789977450114,,52.80271370680707,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": false, ""roic"": true}, ""self_pct"": 82.6923076923077, ""self_z"": 0.8157625457484055, ""median_ratio"": 1.2981148454266702, ""fcf_yield"": 0.07339019357022099, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0601660198608176, ""fcf_margin"": 0.7889476938108739, ""roic"": 1.0692012355529974}}",False,"{""floor"": false, ""mom_sector_pct"": 85.71428571428571, ""eps_rev_proxy"": null}"
CNC,1071739,Centene Corporation,Health Care,Managed Health Care,Health Care Equipment and Services,10.455852156057494,298646220.595296,1.0285629773174603,-0.021220194937436987,0.9969934311735562,9.0,0.11445106008136907,0.14674413594193672,0.02645559228842089,0.026207165439088683,0.6531658957342503,9,9,False,0.10958333315636093,,0.09050964148778372,0.04878117041224707,0.7908152307495957,1.8438888035630054,24.55577613976432,,66.41999816894531,493995000.0,32811146995.46814,22692146995.46814,12443000000.0,-10119000000.0,178655000000.0,-5640000000.0,8951000000.0,8715000000.0,-4394000000.0,-5100000000.0,-4203888960.863721,0.2546296168681346,-0.33785172071556063,,2.603803441820785,0.38405356715433214,,,2.319299044151115,10835000000.0,4530000000.0,1.2348308285783172,0.0,-0.013758543765532278,0.037621047825129456,1.593625498007968,-0.012095634295759727,0.2897547565774554,251.0,['fcf_cagr5 gate'],False,0.8,ig,Health Care Equipment and Services,7.142857142857142,13.333333333333334,17.391304347826086,12.068965517241379,14.516129032258066,,35.71428571428571,,100.0,1.0,21.89783561377607,"{'profitability': 5.2, 'growth': 91.3, 'balance': 22.7, 'stability': 60.3}",,False,,,,,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": false, ""median_ratio"": true}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 1.593625498007968, ""self_z"": -0.012095634295759727, ""median_ratio"": 0.2897547565774554, ""fcf_yield"": 0.38405356715433214, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 0.7908152307495957, ""fcf_margin"": 1.8438888035630054, ""roic"": 24.55577613976432}}",False,"{""floor"": false, ""mom_sector_pct"": 100.0, ""eps_rev_proxy"": null}"
ALB,915913,Albemarle Corporation,Materials,Specialty Chemicals,Materials,10.20123203285421,295947920.85130966,0.8063790434227889,-0.41913856252568016,0.564457154452908,3.0,0.19697345886094988,0.7342919869762679,-0.05161357333088827,-0.08989141645445146,,6,9,False,0.10448598383827279,,0.23812353755240437,0.22080724399042367,1.208911794154479,-4.278084808716025,,,117.5199966430664,118005057.0,13867953902.50486,16833842902.50486,13241058000.0,2965889000.0,5907904000.0,252078000.0,1342372000.0,1304508000.0,893877000.0,224177000.0,225745707.20312488,0.10446089225110927,0.017048917632044577,66.78029380788827,12.904361569652973,0.07749317892267431,61.86162676146465,5.988000553134354,0.5281476086754665,1482672000.0,202079000.0,0.12723688696175184,2.0,,,,,,,['fcf_cagr5 gate'],False,0.8,ig,Materials,,7.142857142857142,21.428571428571427,35.714285714285715,7.142857142857142,100.0,72.72727272727273,0.0,92.85714285714286,1.0,23.353294060452438,"{'profitability': 4.3, 'growth': 87.1, 'balance': 82.4, 'stability': 44.4}",,False,,,,,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": false, ""roic"": false}, ""self_pct"": null, ""self_z"": null, ""median_ratio"": null, ""fcf_yield"": 0.07749317892267431, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.208911794154479, ""fcf_margin"": -4.278084808716025, ""roic"": null}}",False,"{""floor"": false, ""mom_sector_pct"": 92.85714285714286, ""eps_rev_proxy"": null}"
DPZ,1286681,Domino's,Consumer Discretionary,Restaurants,Consumer Services,6.338124572210814,293891915.13279796,-0.21923226745520252,-0.2739297895952001,-0.29740596082445614,10.0,0.38574191087683113,0.031596855773516626,0.10553042709707043,0.1000040630822542,0.17749470211894217,8,9,False,0.037099536577790415,0.05905650670180562,0.4002102304877964,0.12113413083019164,1.0375077719143282,1.1478597610409405,,ev_or_ic_nonpos,311.6000061035156,33081735.0,10308268827.914886,12045105827.914886,-2245594000.0,1736837000.0,5027815000.0,981231000.0,653470000.0,609040000.0,,596523000.0,764657363.2785352,0.2207162602093338,,12.275504777075822,19.777199901344552,0.050563275134414505,17.280589060128253,1.0954648856791775,,7870000.0,100000.0,-0.0035491722902715275,0.0,-0.2848090658063545,-0.2757136595410137,3.076923076923077,-2.4287923199416666,0.5964478312262144,260.0,[],True,0.9,ig,Consumer Services,25.0,76.92307692307693,80.0,11.538461538461538,80.76923076923077,38.46153846153847,,76.92307692307692,18.181818181818183,0.7,23.569067194524738,"{'profitability': 20.0, 'growth': 40.1, 'balance': None, 'stability': 82.4}",72.57923895058076,False,,,,48.07415307255275,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": true}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 3.076923076923077, ""self_z"": -2.4287923199416666, ""median_ratio"": 0.5964478312262144, ""fcf_yield"": 0.050563275134414505, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0375077719143282, ""fcf_margin"": 1.1478597610409405, ""roic"": null}}",False,"{""floor"": false, ""mom_sector_pct"": 18.181818181818183, ""eps_rev_proxy"": null}"
HSY,47111,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,Food Beverage and Tobacco,69.52772073921972,293763624.3651639,0.025756831820050508,-0.2550121090784475,-0.034935509576260126,10.0,0.4278744447530034,0.11229634950996795,0.15733348026206667,0.16722486187643806,0.08320591443086103,9,9,False,0.0748639898139154,0.0769782050700687,0.38377373989552044,0.1774801560550586,0.8969307342415818,1.1280507858812636,0.7953141090522835,shares_was_proxy,173.32000732421875,219283000.0,38006131166.07666,43213771166.07666,9770330000.0,5207640000.0,12163912000.0,2162830000.0,2228157000.0,2158853000.0,2692231000.0,1489107000.0,1675331258.9360166,0.22539854776565127,0.171471307410908,19.980197780720935,20.017004940158806,0.04995752376489479,25.522767112152895,1.4963041608158447,1.934321386240631,2985609000.0,331134000.0,0.3394709288222609,10.0,0.2156019935509978,0.2417870246745679,0.7692307692307693,-2.3339653362216035,0.691093117382908,260.0,[],True,1.0,ig,Food Beverage and Tobacco,84.61538461538461,68.75,50.0,84.61538461538461,56.25,76.92307692307693,53.333333333333336,35.71428571428571,27.586206896551722,1.0,50.90326236707616,"{'profitability': 76.3, 'growth': 63.3, 'balance': 35.5, 'stability': 84.6}",62.45154284375414,False,0.03314544619681925,19.36440744283853,,56.67740260541515,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": true}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 0.7692307692307693, ""self_z"": -2.3339653362216035, ""median_ratio"": 0.691093117382908, ""fcf_yield"": 0.04995752376489479, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 0.8969307342415818, ""fcf_margin"": 1.1280507858812636, ""roic"": 0.7953141090522835}}",False,"{""floor"": false, ""mom_sector_pct"": 27.586206896551722, ""eps_rev_proxy"": null}"
