ticker,cik,name,sector,sub_industry,ig_name,index_tenure_y,adv_usd,mom_12_1,dd_52w,ret_12m,fcf_pos_years,gm,gm_stability,fcf_margin,fcf_margin_median_5y,fcf_cov,fcf_owner_margin,fcf_owner_margin_median_5y,fcf_owner_cov,rev_pos_years,rev_yoy_n,fcf_cagr5_base_fallback,rev_cagr5,fcf_cagr5,fcf_owner_cagr5,fcf_owner_cagr5_base_fallback,gm_ttm,fcf_margin_ttm,fcf_owner_margin_ttm,brake_gm,brake_fcf_margin,brake_fcf_owner_margin,brake_roic,ev_fcf_owner_self_pct,ev_fcf_owner_self_z,ev_fcf_owner_self_ratio,ev_fcf_owner_self_n,dq_flags,price,shares_cover,mktcap,ev,ic,stack,revenue_ttm,ebit_ttm,fcf_ttm,fcf_adj_ttm,fcf_owner_ttm,ebitda_ttm,ni_ttm,nopat_ttm,t_eff,roic_ttm,ev_ebit,ev_fcf,fcf_yield,ev_fcf_owner,fcf_owner_yield,pe_ttm,fcf_ni,nd_ebitda,goodwill,intangibles,goodwill_share_ic,roic_years,roic,roic_median_5y,ev_fcf_self_pct,ev_fcf_self_z,ev_fcf_self_ratio,ev_fcf_self_n,gate_fail_reasons,gates_pass,input_coverage,peer_level,peer_set,pct_roic,pct_fcf_margin,pct_gm,pct_roic_years,pct_fcf_pos_years,pct_fcf_ni,pct_nd_ebitda,pct_ev_ebit,pct_mom_sector,quality_weight_used,quality_score,quality_component_values,cheapness_score,quality_floor_pass,residual,residual_fitted,residual_pct,composite,eps_rev_proxy,flag_derated_quality,evidence_derated,flag_beaten_but_delivering,evidence_beaten
ALB,915913,Albemarle Corporation,Materials,Specialty Chemicals,Materials,10.203969883641342,265285372.22077003,0.7644915063015938,-0.43058079578522357,0.423826107110451,3.0,0.19697345886094988,0.7342919869762679,-0.05161357333088827,-0.08989141645445146,,0.09048105444855464,0.08943286317237975,0.8917757858718727,6,9,False,0.10448598383827279,,0.0140198296164451,False,0.23812353755240437,0.22080724399042367,0.1896891012447054,1.208911794154479,-4.278084808716025,2.096451046031499,,18.218623481781375,-0.018895240610271244,0.30598283463933346,247.0,,115.20500183105469,118005057.0,13594772807.758713,16560661807.758713,13241058000.0,2965889000.0,5907904000.0,252078000.0,1342372000.0,1304508000.0,1120665000.0,893877000.0,224177000.0,225745707.20312488,0.10446089225110927,0.017048917632044577,65.69657728067786,12.694948446279144,0.07877148963870723,14.777531026451895,0.06767030285438022,60.64303121086781,5.988000553134354,0.5281476086754665,1482672000.0,202079000.0,0.12723688696175184,2.0,,,,,,,['fcf_cagr5 gate'],False,0.8,ig,Materials,,7.142857142857142,21.428571428571427,35.714285714285715,7.142857142857142,100.0,72.72727272727273,0.0,100.0,1.0,23.353294060452438,"{'profitability': 4.3, 'growth': 87.1, 'balance': 82.4, 'stability': 44.4}",,False,,,,,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": false, ""roic"": false}, ""self_pct"": null, ""self_z"": null, ""median_ratio"": null, ""fcf_yield"": 0.07877148963870723, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.208911794154479, ""fcf_margin"": -4.278084808716025, ""roic"": null}}",False,"{""floor"": false, ""mom_sector_pct"": 100.0, ""eps_rev_proxy"": null}"
VMC,1396009,Vulcan Materials Company,Materials,Construction Materials,Materials,27.208761122518823,265072698.76251101,-0.06611370326685961,-0.23016187203847627,-0.15152150112661722,10.0,0.250820578839041,0.08604011794651709,0.09520825186891764,0.09471921040308347,0.29613182993386494,0.09948517641358534,0.09760437871577443,0.2626086603477724,7,9,False,0.10333168192433528,0.09898292065839542,0.09346309653898088,False,0.27684064298471917,0.1304450287755507,0.12471472514387776,1.103739750008216,1.370102131012204,1.2536010855065154,1.178209825955706,0.38461538461538464,-1.5736598952430503,0.747422571829059,260.0,,250.7949981689453,129754885.0,32541876145.98671,37567376145.98671,13476800000.0,5025500000.0,8062400000.0,1658600000.0,1116400000.0,1051700000.0,1005500000.0,2391000000.0,1113300000.0,1290201528.9457223,0.2221141149489193,0.09573500600630137,22.650051938976674,35.72062008746478,0.02799503473207969,37.361885774228455,0.02676524429315026,29.23010522409657,1.0027845145064223,2.0916352990380593,3780900000.0,1478800000.0,0.39027810756262615,0.0,0.08125463215233827,0.07950514684152611,0.38461538461538464,-1.5799392403564052,0.677687086744284,260.0,[],True,1.0,ig,Materials,16.666666666666664,78.57142857142857,50.0,14.285714285714285,71.42857142857143,54.54545454545454,36.36363636363637,58.33333333333333,21.428571428571427,1.0,32.674334911855084,"{'profitability': 38.8, 'growth': 84.3, 'balance': 30.3, 'stability': 65.5}",65.3985104196239,False,0.225283943624897,28.515396569294147,,49.036422665739494,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": true}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 0.38461538461538464, ""self_z"": -1.5799392403564052, ""median_ratio"": 0.677687086744284, ""fcf_yield"": 0.02799503473207969, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.103739750008216, ""fcf_margin"": 1.370102131012204, ""roic"": 1.178209825955706}}",False,"{""floor"": false, ""mom_sector_pct"": 21.428571428571427, ""eps_rev_proxy"": null}"
CHRW,1043277,C.H. Robinson,Industrials,Air Freight & Logistics,Transportation,19.537303216974674,264998433.91188002,0.05219247537873284,-0.24382673832652813,0.17129764509057543,10.0,,,0.03341920967394243,0.03658625780221605,0.6752825287733719,0.03223730439982446,0.03487039965974942,0.825395432562774,6,9,False,0.00031641390725023477,,,False,,0.034107703980675565,0.032613397384122104,,1.0206017531069853,1.0116663905776095,0.9726858687940518,72.53218884120172,0.013373800350482056,1.2758265538164553,233.0,gm_derived,156.98500061035156,116851258.0,18343894808.450348,20161875808.450348,3445671000.0,1817981000.0,16996512000.0,833618000.0,668759000.0,579712000.0,554314000.0,875614000.0,633327000.0,680088608.8960453,0.18417235604791962,0.19737479547410225,24.185989036285623,34.77912447637853,0.02875288021350812,36.372662080427965,0.027493175995443493,28.964334077736062,1.055945822616121,2.076235647214412,1508335000.0,32313000.0,0.44712568321235546,7.0,0.20291730537713065,0.20972890355387663,74.2489270386266,0.0873126940651188,1.2662748483089437,233.0,['fcf_cagr5 gate'],False,0.9,ig,Transportation,72.72727272727273,22.22222222222222,,50.0,77.27272727272727,72.72727272727273,22.222222222222214,18.181818181818173,43.07692307692308,1.0,14.12570794245898,"{'profitability': 56.2, 'growth': 0.3, 'balance': 30.8, 'stability': 44.4}",23.413742851931218,False,0.22637165139572746,27.733627997749252,,18.7697253971951,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 74.2489270386266, ""self_z"": 0.0873126940651188, ""median_ratio"": 1.2662748483089437, ""fcf_yield"": 0.02875288021350812, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": null, ""fcf_margin"": 1.0206017531069853, ""roic"": 0.9726858687940518}}",False,"{""floor"": false, ""mom_sector_pct"": 43.07692307692308, ""eps_rev_proxy"": null}"
GEHC,1932393,GE HealthCare,Health Care,Health Care Equipment,Health Care Equipment and Services,3.693360711841205,259364367.95453137,0.0006992889966626059,-0.2657272151729817,-0.1437481237156828,5.0,0.4043097433798857,0.021075484483121177,0.07797945144186538,0.07295990901336366,0.10211472671538131,0.06513769162597298,0.06354209028060187,0.14724152949114921,4,4,True,,0.025821217351280623,,False,0.39148672482005814,0.06558939892273226,0.06144239477572811,0.968284171307296,0.8411113147112858,0.9432694533993679,0.8858697303362978,,,,,,64.0199966430664,454891786.0,29122170612.678482,37452170612.67848,18998000000.0,8330000000.0,20979000000.0,2649000000.0,1519000000.0,1376000000.0,1289000000.0,3244000000.0,1909000000.0,2029086788.066641,0.23401782254939946,0.10680528413867992,14.138229751860507,27.218147247586106,0.03674019362536467,29.05521381899029,0.03441723080166792,15.255196758867722,0.7957045573598743,2.5641183723797782,15060000000.0,1908000000.0,0.8931466470154753,4.0,0.1205654516473139,0.12076928291754095,,,,,['rev_cagr5 gate'],False,0.9,ig,Health Care Equipment and Services,53.57142857142857,33.33333333333333,34.78260869565217,53.44827586206896,9.67741935483871,17.24137931034483,32.14285714285714,86.66666666666667,23.809523809523807,1.0,24.812838683391373,"{'profitability': 39.8, 'growth': 21.5, 'balance': 14.5, 'stability': 92.8}",,False,0.061481397346413225,25.59514107495135,,,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": false, ""roic"": false}, ""self_pct"": null, ""self_z"": null, ""median_ratio"": null, ""fcf_yield"": 0.03674019362536467, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 0.968284171307296, ""fcf_margin"": 0.8411113147112858, ""roic"": 0.8858697303362978}}",False,"{""floor"": false, ""mom_sector_pct"": 23.809523809523807, ""eps_rev_proxy"": null}"
TYL,860731,Tyler Technologies,Information Technology,Application Software,Software and Services,6.228610540725531,258203446.587223,-0.34359558657980493,-0.3195461146601909,-0.32540423853469025,10.0,0.44257870946283956,0.02996940542030094,0.1694487536317592,0.14639823097218027,0.2876884701282625,0.10623911518024161,0.08252469561077871,0.535240328227355,9,9,False,0.15870784367787483,0.139115892484327,0.12046132245506636,False,0.4720526395289541,0.22971596402290528,0.17715916279540692,1.0665959058488992,1.3556662949679579,1.6675511886073675,1.5633371200422344,6.538461538461539,-1.0884698275228621,0.27074636127756857,260.0,,360.45001220703125,40952274.0,14761247663.205688,14435485663.205688,2711469000.0,-325762000.0,2429657000.0,367814000.0,714266000.0,558131000.0,430436000.0,511990000.0,324616000.0,284574394.19593483,0.22630896541204287,0.10495211053341744,39.246699862445936,25.86397398317902,0.03866381866337955,33.53689204250037,0.029817909147118578,45.4729516203936,2.2003413263671536,-0.6362663333268228,2754742000.0,780414000.0,1.303778874108463,5.0,0.0671333835728164,0.061035780820580546,6.538461538461539,-1.754120228633604,0.4117363431986709,260.0,[],True,1.0,ig,Software and Services,30.0,39.130434782608695,10.526315789473683,57.14285714285714,65.21739130434783,68.18181818181817,71.42857142857143,36.36363636363637,3.389830508474576,1.0,64.29005224548261,"{'profitability': 44.5, 'growth': 100.0, 'balance': 100.0, 'stability': 82.6}",54.50823650810477,False,-0.27554510153312206,34.069281279611175,,59.39914437679369,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": true}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 6.538461538461539, ""self_z"": -1.754120228633604, ""median_ratio"": 0.4117363431986709, ""fcf_yield"": 0.03866381866337955, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0665959058488992, ""fcf_margin"": 1.3556662949679579, ""roic"": 1.5633371200422344}}",False,"{""floor"": false, ""mom_sector_pct"": 3.389830508474576, ""eps_rev_proxy"": null}"
STZ,16918,Constellation Brands,Consumer Staples,Distillers & Vintners,Food Beverage and Tobacco,21.204654346338124,257926714.244268,0.050439470449657575,-0.23930595103440933,-0.035432397309501096,10.0,0.5155978845469453,0.021533819935070784,0.17540775927474656,0.18277547581964404,0.0810353579013169,0.24649287718491136,0.24346740579311513,0.06489247450289357,8,9,False,0.011881573321183447,-0.01571896922042826,-0.022518323864087253,False,0.5261850342840108,0.19454105800125873,0.2438967835966743,1.0205337338541804,1.1090789757854618,0.9894678758352536,1.3093880547692003,4.230769230769231,-1.6841542804470384,0.7316614937396226,260.0,shares_was_proxy,124.56999969482422,170778434.0,21273869471.262558,32356369471.262558,19338100000.0,11082500000.0,9056700000.0,2852900000.0,1834200000.0,1761900000.0,2208900000.0,3265300000.0,1824400000.0,2151080276.2824574,0.24600221659278024,0.11123534764441477,11.341571548691702,18.364475549839696,0.05445295713923772,14.648182113840626,0.06826785687318361,11.660748449497127,1.0053716290287218,3.394021988791229,5248900000.0,3340900000.0,0.4441904840703068,5.0,0.08495216314159953,0.10475588141953707,3.8461538461538463,-1.7073239976639485,0.623878285789196,260.0,[],True,1.0,ig,Food Beverage and Tobacco,46.15384615384615,75.0,56.25,38.46153846153847,56.25,38.46153846153847,26.66666666666667,92.85714285714286,48.275862068965516,1.0,23.456495375883655,"{'profitability': 62.7, 'growth': 5.0, 'balance': 0.0, 'stability': 88.2}",78.27636333224751,False,-0.039071952683248146,19.09621359881547,,50.86642935406559,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": true}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 3.8461538461538463, ""self_z"": -1.7073239976639485, ""median_ratio"": 0.623878285789196, ""fcf_yield"": 0.05445295713923772, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0205337338541804, ""fcf_margin"": 1.1090789757854618, ""roic"": 1.3093880547692003}}",False,"{""floor"": false, ""mom_sector_pct"": 48.275862068965516, ""eps_rev_proxy"": null}"
STLD,1022671,Steel Dynamics,Materials,Steel,Materials,3.728952772073922,256133165.85950366,0.6616299233201617,-0.16413280352001203,0.7134741865240395,8.0,0.2145537498204529,0.2903431347933774,0.0666518237053311,0.061936622874324034,0.8760939763107259,0.11170718326590054,0.09771213302297536,0.5328328879718944,5,9,True,0.13647433753701965,-0.19549357045616378,-0.175912207465717,True,0.1465219913375145,0.04314153033608103,0.043046003252984445,0.6829150805340384,0.6472670654416075,0.38534677891322827,0.46962876145011506,92.6923076923077,2.56463684856944,4.488317366115542,260.0,,235.81500244140625,143328088.0,33798913421.64209,37385281421.64209,13005900000.0,3586368000.0,20538678000.0,2056470000.0,955563000.0,886070000.0,884108000.0,2674441000.0,1607241000.0,1627297341.6676233,0.20869385808320898,0.12511993338927896,18.179346852442336,42.19224375234698,0.023701038652261155,42.285876184405176,0.023648558105762867,21.029150837766142,0.5945362269877387,1.415655832377682,477471000.0,370790000.0,0.06522124574231696,9.0,0.266423063619304,0.24784885402396728,72.72727272727273,0.8225911546592647,2.840879073645424,220.0,['fcf_cagr5 gate'],False,1.0,ig,Materials,100.0,42.857142857142854,28.57142857142857,92.85714285714286,28.57142857142857,18.181818181818183,54.54545454545455,66.66666666666667,92.85714285714286,1.0,13.001877067232655,"{'profitability': 39.9, 'growth': 50.0, 'balance': 52.8, 'stability': 27.8}",37.11031159567835,False,0.36306485870003957,29.346448918765393,,25.0560943314555,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": false, ""roic"": false}, ""self_pct"": 72.72727272727273, ""self_z"": 0.8225911546592647, ""median_ratio"": 2.840879073645424, ""fcf_yield"": 0.023701038652261155, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 0.6829150805340384, ""fcf_margin"": 0.6472670654416075, ""roic"": 0.46962876145011506}}",False,"{""floor"": false, ""mom_sector_pct"": 92.85714285714286, ""eps_rev_proxy"": null}"
HSY,47111,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,Food Beverage and Tobacco,69.53045859000684,255751246.5447162,0.010005380703359545,-0.25125106374605866,-0.056430932349433305,10.0,0.4278744447530034,0.11229634950996795,0.15733348026206667,0.16722486187643806,0.08320591443086103,0.17220669102804403,0.1807115722044123,0.06697725161833572,9,9,False,0.0748639898139154,0.0769782050700687,0.04863373705692298,False,0.38377373989552044,0.1774801560550586,0.1691796191883006,0.8969307342415818,1.1280507858812636,0.9824218686180407,0.7953141090522835,8.076923076923077,-1.8361849522524987,0.8028427082838785,260.0,shares_was_proxy,174.19500732421875,219283000.0,38198003791.07666,43405643791.07666,9770330000.0,5207640000.0,12163912000.0,2162830000.0,2228157000.0,2158853000.0,2057886000.0,2692231000.0,1489107000.0,1675331258.9360166,0.22539854776565127,0.171471307410908,20.06891146834317,20.105882054533893,0.04973668885989009,21.0923461217369,0.0474105627808488,25.65161790998005,1.4963041608158447,1.934321386240631,2985609000.0,331134000.0,0.3394709288222609,10.0,0.2156019935509978,0.2417870246745679,1.153846153846154,-2.2952038276931686,0.694161574570598,260.0,[],True,1.0,ig,Food Beverage and Tobacco,84.61538461538461,68.75,50.0,84.61538461538461,56.25,76.92307692307693,53.333333333333336,35.71428571428571,24.137931034482758,1.0,50.90326236707616,"{'profitability': 76.3, 'growth': 63.3, 'balance': 35.5, 'stability': 84.6}",62.55195903891941,False,0.02899166552336485,19.531347643280103,,56.72761070299778,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": true}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 1.153846153846154, ""self_z"": -2.2952038276931686, ""median_ratio"": 0.694161574570598, ""fcf_yield"": 0.04973668885989009, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 0.8969307342415818, ""fcf_margin"": 1.1280507858812636, ""roic"": 0.7953141090522835}}",False,"{""floor"": false, ""mom_sector_pct"": 24.137931034482758, ""eps_rev_proxy"": null}"
NCLH,1513761,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Consumer Services,8.919917864476385,252203650.87212425,-0.31668648101806307,-0.40774762853503144,-0.41220768161807275,5.0,-0.03520968147804673,20.771945373220845,-1.1321265783836587,-0.12803268593160969,,-1.0023248885535925,0.085396809309951,,7,9,False,0.5033277455063068,,,False,0.4245725483777475,-0.12543504938347835,0.07866898253125497,-12.058403557057707,0.11079595848952017,-0.07848651014221392,,40.340909090909086,-0.04633150811024399,0.946334448162394,176.0,gm_derived,14.829999923706055,459187846.0,6809755721.146748,8886237721.146748,4649348000.0,2076482000.0,10154307000.0,1532360000.0,-1185394000.0,-1273706000.0,798829000.0,2754931000.0,760722000.0,1507832900.8734477,0.01600609460345628,0.32431061320285076,5.799053565184909,,-0.14333467548014586,11.124080023567933,0.0898950742786243,8.951700780504241,-1.5582486111877927,0.7423452710793845,135764000.0,4771000.0,0.03022681890019848,1.0,,,,,,,"['mktcap<10B', 'fcf_cagr5 gate']",False,0.8,ig,Consumer Services,,7.6923076923076925,20.0,26.923076923076923,15.384615384615385,7.6923076923076925,66.66666666666667,92.3076923076923,9.090909090909092,1.0,37.632283779588384,"{'profitability': 50.0, 'growth': 100.0, 'balance': 75.3, 'stability': 51.9}",,False,,,,,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": false, ""roic"": false}, ""self_pct"": null, ""self_z"": null, ""median_ratio"": null, ""fcf_yield"": -0.14333467548014586, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": -12.058403557057707, ""fcf_margin"": 0.11079595848952017, ""roic"": null}}",False,"{""floor"": false, ""mom_sector_pct"": 9.090909090909092, ""eps_rev_proxy"": null}"
EL,1001250,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,Household and Personal Products,20.689938398357288,250662878.10018262,0.1735776848835151,-0.14998471492766952,0.14366020746803132,10.0,0.736336679740275,0.025248002338170334,0.0573941233182723,0.06684829556781181,0.399690911298311,0.05770944723058887,0.04525455688246386,0.657251062197244,5,9,False,-0.014814212841128271,-0.1515996897631844,-0.24128666573511692,False,0.7550003322479899,0.06684829556781181,0.04432188185261479,1.0253466288197106,1.1647236982279967,0.7680177852946405,0.9836077349813234,55.769230769230774,0.04763644092965016,1.0359451641045314,260.0,shares_was_proxy,99.00499725341797,362300000.0,35869510504.91333,35383410504.91333,3319900000.0,-486100000.0,15049000000.0,780000000.0,1316000000.0,1006000000.0,667000000.0,1576000000.0,,591270708.2481728,0.24196063045106056,0.1780989512479812,45.363346801170934,35.17237624742876,0.02843140289883326,53.04859146163918,0.018850641882228413,,,-0.30843908629441624,2107000000.0,1594000000.0,1.1147926142353686,9.0,0.1810670503230263,0.16986134867970318,23.846153846153847,-0.5521802358962439,0.6947443237856507,260.0,"['rev_cagr5 gate', 'fcf_cagr5 gate']",False,0.9,sector,Consumer Staples,73.07692307692307,31.03448275862069,100.0,69.23076923076923,56.896551724137936,,81.48148148148148,0.0,72.41379310344827,1.0,28.92418037029038,"{'profitability': 55.8, 'growth': 0.0, 'balance': 100.0, 'stability': 55.3}",35.61275420298331,False,0.25729807539663696,27.1930909928181,,32.26846728663685,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": true}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 23.846153846153847, ""self_z"": -0.5521802358962439, ""median_ratio"": 0.6947443237856507, ""fcf_yield"": 0.02843140289883326, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0253466288197106, ""fcf_margin"": 1.1647236982279967, ""roic"": 0.9836077349813234}}",False,"{""floor"": false, ""mom_sector_pct"": 72.41379310344827, ""eps_rev_proxy"": null}"
DRI,940944,Darden Restaurants,Consumer Discretionary,Restaurants,Consumer Services,31.290896646132786,244390781.66688418,0.23763869959280792,-0.037267997950772846,0.21119366422927466,10.0,0.199230317545572,0.026501449223354265,0.08347671135655174,0.08358208955223881,0.07634215600805352,0.09425722451180374,0.09206157311186003,0.11697399538565519,7,9,False,0.12919005107612413,0.03580420358021419,0.09507608928610467,False,0.20302174719360527,0.07872287277929589,0.09181055037885383,1.0190303850073723,0.9430519183134694,0.9740425824585625,1.0486921152895066,77.6923076923077,0.9925327607584756,1.119044572151574,260.0,,216.86500549316406,114077969.0,24739519373.834,32063719373.834,9531700000.0,7324200000.0,13210900000.0,1582800000.0,1119100000.0,1040000000.0,1212900000.0,2143900000.0,1206700000.0,1383439694.6564887,0.12595419847328243,0.14514091868779846,20.257593741365934,30.830499397917308,0.032435413617320545,26.435583620936598,0.03782780113120009,20.501797773957072,0.9274053202950194,3.41629740193106,1658200000.0,14300000.0,0.1754671254865344,5.0,0.13840184032253378,0.13895180613002628,83.07692307692308,1.2499740936545076,1.1791015180341602,260.0,[],True,1.0,ig,Consumer Services,58.333333333333336,53.84615384615385,60.0,61.53846153846154,80.76923076923077,30.76923076923077,22.222222222222214,38.46153846153846,72.72727272727273,1.0,32.695456317820614,"{'profitability': 50.5, 'growth': 64.9, 'balance': 0.0, 'stability': 82.4}",27.269085623657702,False,0.25811132752107113,23.816845220372024,,29.982270970739158,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": false, ""roic"": true}, ""self_pct"": 83.07692307692308, ""self_z"": 1.2499740936545076, ""median_ratio"": 1.1791015180341602, ""fcf_yield"": 0.032435413617320545, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0190303850073723, ""fcf_margin"": 0.9430519183134694, ""roic"": 1.0486921152895066}}",False,"{""floor"": false, ""mom_sector_pct"": 72.72727272727273, ""eps_rev_proxy"": null}"
SYY,96021,Sysco,Consumer Staples,Food Distributors,Consumer Staples Distribution and Retail,39.70431211498973,242062014.530163,0.04971651481876438,-0.06344043626048135,0.05071507896617855,10.0,0.18330690211768047,0.011385605673041269,0.021431186529042284,0.021524960675552613,0.20518595253239147,0.022018547570645995,0.020058424893262213,0.23799248983552676,7,9,False,0.10511120778351901,,,False,0.18496091209064136,0.021524960675552613,,1.0090231734531143,1.0043755928484526,,1.0200732883784758,63.07692307692307,0.13009270305285148,1.0674044712948472,260.0,,84.18000030517578,479096016.0,40330302773.0885,50976486773.0885,13312184000.0,10646184000.0,84553000000.0,3095000000.0,1938000000.0,1820000000.0,,,1757000000.0,2389242091.3884006,0.22803163444639718,0.1794778446112524,16.47059346464895,28.009058666532145,0.03570273502961004,,,22.95407101484832,1.1030165054069436,,5225000000.0,951000000.0,0.4639358951168343,9.0,0.17594602922752067,0.18002038521504493,46.92307692307692,-0.024326652809333073,0.9813450671970881,260.0,['fcf_cagr5 gate'],False,0.9,sector,Consumer Staples,69.23076923076923,10.344827586206897,11.538461538461538,69.23076923076923,56.896551724137936,45.83333333333333,,59.25925925925926,44.827586206896555,0.7,50.86465121202047,"{'profitability': 49.2, 'growth': 87.6, 'balance': None, 'stability': 77.5}",48.15526495332746,False,0.030259105677621356,27.174223973857895,,49.50995808267396,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 46.92307692307692, ""self_z"": -0.024326652809333073, ""median_ratio"": 0.9813450671970881, ""fcf_yield"": 0.03570273502961004, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0090231734531143, ""fcf_margin"": 1.0043755928484526, ""roic"": 1.0200732883784758}}",False,"{""floor"": false, ""mom_sector_pct"": 44.827586206896555, ""eps_rev_proxy"": null}"
