ticker,price,next_earnings,days_to_earnings,badge_numbers_stale,badge_event_window,fcf_yield_strike_95,fcf_yield_strike_90,hv_30d,iv_atm,iv_expiry,iv_vs_hv,gate_oi,gate_spread_pct,gate_pass
AVGO,347.29998779296875,2026-12-09,82,False,False,0.019184823963477045,0.02022470825061082,0.35600678525069485,0.3503482934570312,2026-10-09,-0.015894336928659936,190.0,0.16296296296296292,False
VRTX,516.3400268554688,2026-11-02,45,False,False,0.026164793876624143,0.027690258323109816,0.30457546923934337,,,,9.0,0.46153846153846156,False
PM,190.47999572753906,2026-10-21,33,False,False,0.042564483296293774,0.04479039635465477,0.22307243914024372,0.28067735931396487,2026-10-09,0.258234143113957,3.0,0.25454545454545463,False
CDNS,280.760009765625,2026-10-26,38,False,False,0.01301729879471764,0.013751488570560706,0.38075451809875843,,,,14.0,0.3015873015873016,False
AMAT,417.3999938964844,2026-11-12,55,False,False,0.015671007213647056,0.016543380310262513,0.4623922143682343,0.4988148263549805,2026-10-09,0.07876995082304816,22.0,0.22604951560818082,False
WST,366.6000061035156,2026-10-22,34,False,False,0.016581927377166107,0.017508243944826328,0.1989341130317353,0.2977670321655273,2026-10-16,0.49681232458118174,,,
GRMN,275.3500061035156,2026-10-28,40,False,False,0.02659692455898034,0.028149084315756957,0.22574367072146195,0.2934030621337891,2026-10-16,0.29971777811573697,,,
MSFT,497.75,2026-10-28,40,False,False,0.015634047497168867,0.016507590751834195,0.22855857635999682,0.2465895654296875,2026-10-09,0.07889001304107923,247.0,0.17704918032786893,False
AAPL,337.0,2026-10-29,41,False,False,0.026131988481507707,0.02757280653297218,0.21229610348132041,0.23657989990234374,2026-10-09,0.11438644432378853,168.0,0.023809523809523725,False
FTNT,172.5800018310547,2026-11-04,47,False,False,0.02417514634434107,0.025562280323536343,0.5208910760990536,0.4710135906982422,2026-10-09,-0.0957541560787396,25.0,0.659090909090909,False
META,682.3099975585938,2026-10-28,40,False,False,0.009476012577899148,0.009994652860719514,0.3341987131935956,0.37444168045043946,2026-10-09,0.1204162842887182,101.0,0.03716216216216209,False
MPWR,1169.5799560546875,2026-10-29,41,False,False,0.007078616735365935,0.0074827454140081445,0.42313260748478054,0.49633529792785647,2026-10-16,0.1730017709535867,,,
LRCX,269.30999755859375,2026-10-21,33,False,False,0.014251010482139358,0.015053061373122243,0.5297647855788994,0.5117236328125,2026-10-09,-0.034055024526941646,50.0,0.15889029003783095,False
CTAS,197.9600067138672,2026-09-23,5,True,True,0.022497943095249703,0.023703033263795633,0.14816026121857995,0.34393966613769533,2026-10-09,1.3214029410374972,1.0,0.37735849056603776,False
FAST,49.18000030517578,2026-10-14,26,False,False,0.02130035762072427,0.022479379658136362,0.19550021754122632,0.3703676245117188,2026-10-16,0.8944614444411916,,,
KEYS,331.44000244140625,2026-11-24,67,False,False,0.023351894522683207,0.024645532712725984,0.4275958503608889,0.379263409576416,2026-10-16,-0.11303299773297726,,,
ANET,199.52999877929688,2026-11-03,46,False,False,0.01964643294390402,0.020748009551218423,0.48869507358166514,0.48508205352783207,2026-10-09,-0.007393199254809524,2.0,0.12820512820512822,False
GOOGL,347.3299865722656,2026-10-28,40,False,False,0.006419966150941822,0.006788214777321645,0.23008112037817582,0.2959665130615234,2026-10-09,0.2863572316366252,150.0,0.19266055045871558,False
